timestamp,time for refresh
2020-04-21_0200,0:02:02.938241
2020-04-21_0300,0:02:02.666573
2020-04-21_0400,0:02:02.463082
2020-04-21_0500,0:02:02.102906
2020-04-21_0600,0:02:02.111651
2020-04-21_0700,0:02:02.312893
2020-04-21_0800,0:02:03.079509
2020-04-21_0900,0:02:02.211565
2020-04-22_0100,0:02:02.401072
2020-04-22_0200,0:02:02.566085
2020-04-22_0300,0:02:02.572918
2020-04-22_0400,0:02:07.830141
2020-04-22_0500,0:02:02.651723
2020-04-22_0600,0:02:02.408461
2020-04-22_0700,0:02:01.814984
2020-04-22_0800,0:02:03.061555
2020-04-22_0900,0:02:02.331223
2020-04-22_1000,0:02:02.753995
2020-04-22_1100,0:02:02.194740
2020-04-22_1200,0:02:02.533101
2020-04-22_1300,0:02:02.534883
2020-04-22_1400,0:02:03.500802
2020-04-22_1500,0:02:02.507162
2020-04-22_1600,0:02:02.612021
2020-04-22_1700,0:02:02.286944
2020-04-22_1800,0:02:03.250578
2020-04-23_1000,0:02:02.570016
2020-04-23_1100,0:02:04.293441
2020-04-23_1200,0:02:02.935957
2020-04-23_1300,0:02:02.936341
2020-04-23_1400,0:02:02.514774
2020-04-23_1500,0:02:02.512660
2020-04-23_1600,0:02:03.133310
2020-04-23_1700,0:02:03.017822
2020-04-23_1800,0:02:03.657152
2020-04-23_1900,0:02:03.913966
2020-04-23_2000,0:02:02.572183
2020-04-23_2100,0:02:05.650463
2020-04-25_1400,0:02:02.645497
2020-04-25_1500,0:02:02.634503
2020-04-25_1600,0:02:02.682775
2020-04-25_1700,0:02:02.640034
2020-04-25_1800,0:02:03.097452
2020-04-26_1300,0:02:02.864401
2020-05-01_1500,0:02:02.830454
2020-05-01_1600,0:02:02.091068
2020-05-03_2300,0:02:03.155535
2020-05-04_0000,0:02:03.560596
2020-05-04_0100,0:02:02.882669
2020-05-04_0200,0:02:02.715268
2020-05-04_0300,0:02:04.268056
2020-05-04_0400,0:02:02.724815
2020-05-04_0500,0:02:03.170982
2020-05-04_0600,0:02:04.279964
2020-05-04_0700,0:02:02.834011
2020-05-04_0800,0:02:03.175847
2020-05-04_0900,0:02:03.935088
2020-05-04_1000,0:02:04.573879
2020-05-04_2300,0:02:02.073932
2020-05-05_0000,0:02:02.066202
2020-05-05_0100,0:02:02.521811
2020-05-05_0200,0:02:02.465063
2020-05-05_0300,0:02:02.449963
2020-05-05_0400,0:02:02.355401
2020-05-05_0500,0:02:02.448973
2020-05-05_0600,0:02:02.124235
2020-05-05_0700,0:02:02.524196
2020-05-05_0800,0:02:02.016179
2020-05-05_0900,0:02:02.381712
2020-05-05_1000,0:02:02.597822
2020-05-05_1100,0:02:02.362915
2020-05-05_1200,0:02:02.544989
2020-05-05_1300,0:02:03.189119
2020-05-05_1400,0:02:03.553346
2020-05-05_1500,0:02:02.980912
2020-05-05_1600,0:02:03.247296
2020-05-05_1700,0:02:02.797454
2020-05-05_1800,0:02:03.601213
2020-05-05_1900,0:02:02.822973
2020-05-06_1200,0:02:05.975903
2020-05-06_1300,0:02:21.587033
2020-05-06_1400,0:02:02.962361
2020-05-06_1500,0:02:02.480335
2020-05-06_1600,0:02:02.846707
2020-05-06_1700,0:02:02.898037
2020-05-06_1800,0:02:02.612253
2020-05-06_1900,0:02:02.616377
2020-05-07_0200,0:02:03.171403
2020-05-07_0300,0:02:03.311391
2020-05-07_0400,0:02:02.270463
2020-05-07_0500,0:02:02.439719
2020-05-07_0600,0:02:02.352389
2020-05-07_0700,0:02:02.124810
2020-05-11_0000,0:02:02.716374
2020-05-11_0100,0:02:03.526515
2020-05-11_0200,0:02:03.122078
2020-05-11_0300,0:02:02.328974
2020-05-11_0400,0:02:02.690869
2020-05-11_0500,0:02:02.582980
2020-05-11_0600,0:02:02.181721
2020-05-11_0700,0:02:02.349127
2020-05-11_0800,0:02:02.376571
2020-05-11_0900,0:02:02.456460
2020-05-11_1000,0:02:07.321536
2020-05-11_1100,0:02:02.739402
2020-05-11_1200,0:02:02.463269
2020-05-11_1300,0:02:03.832074
2020-05-11_1400,0:02:02.688606
2020-05-11_1500,0:02:04.035881
2020-05-12_0000,0:02:02.201781
2020-05-12_0100,0:02:02.541062
2020-05-12_0200,0:02:02.626817
2020-05-12_0300,0:02:02.439474
2020-05-12_0400,0:02:02.846324
2020-05-12_0500,0:02:02.272156
2020-05-12_0600,0:02:03.170126
2020-05-12_0700,0:02:02.242363
2020-05-12_0800,0:02:02.353509
2020-05-12_0900,0:02:02.144323
2020-05-12_1000,0:02:02.898143
2020-05-12_1100,0:02:02.803337
2020-05-12_1200,0:02:02.490456
2020-05-12_1300,0:02:03.084265
2020-05-12_1400,0:02:03.454789
2020-05-12_1500,0:02:11.172773
2020-05-12_1600,0:02:02.918723
2020-05-12_1700,0:02:02.465086
2020-05-12_1800,0:02:03.545506
2020-05-13_0000,0:02:03.492957
2020-05-13_0100,0:02:07.590311
2020-05-13_0200,0:02:08.299824
2020-05-13_0300,0:02:02.619966
2020-05-13_0400,0:02:02.231081
2020-05-13_0500,0:02:02.427299
2020-05-13_0600,0:02:02.198740
2020-05-13_0700,0:02:04.685648
2020-05-13_0800,0:02:01.838033
2020-05-13_0900,0:02:02.147025
2020-05-13_1000,0:02:02.517225
2020-05-13_1100,0:02:02.393621
2020-05-13_1200,0:02:02.413537
2020-05-13_1300,0:02:02.537584
2020-05-13_1400,0:02:02.249293
2020-05-13_2300,0:02:03.944229
2020-05-14_0000,0:02:03.700305
2020-05-14_0100,0:02:03.395536
2020-05-14_0200,0:02:03.383760
2020-05-14_0300,0:02:03.999888
2020-05-14_0400,0:02:03.213433
2020-05-14_0500,0:02:04.090080
2020-05-14_0600,0:02:03.147929
2020-05-14_0700,0:02:03.526351
2020-05-14_0800,0:02:03.441976
2020-05-14_0900,0:02:03.710703
2020-05-14_1000,0:02:04.381064
2020-05-14_1100,0:02:03.265551
2020-05-14_1200,0:02:02.726739
2020-05-15_0100,0:02:02.549997
2020-05-15_0200,0:02:02.554052
2020-05-15_0300,0:02:02.478357
2020-05-15_0400,0:02:03.192444
2020-05-15_0500,0:02:02.549304
2020-05-15_0600,0:02:03.902068
2020-05-15_0700,0:02:01.937667
2020-05-15_0800,0:02:02.083276
2020-05-15_0900,0:02:02.632651
2020-05-15_1000,0:02:02.480703
2020-05-15_1100,0:02:02.425354
2020-05-15_1200,0:02:02.316450
2020-05-15_1300,0:02:02.999173
2020-05-15_1400,0:02:02.940471
2020-05-15_1500,0:02:03.384439
2020-05-15_1600,0:02:03.267289
2020-05-15_1700,0:02:02.274758
2020-05-15_1800,0:02:03.004834
2020-05-15_1900,0:02:02.368249
2020-05-15_2000,0:02:02.574658
2020-05-15_2100,0:02:03.699202
2020-05-15_2200,0:02:02.667551
2020-05-15_2300,0:02:02.309817
2020-05-16_0000,0:02:02.703565
2020-05-16_0100,0:02:02.286373
2020-05-16_0200,0:02:02.447210
2020-05-16_0300,0:02:02.430838
2020-05-16_0400,0:02:03.877045
2020-05-16_0500,0:02:02.617469
2020-05-16_0600,0:02:01.941640
2020-05-16_0700,0:02:05.628986
2020-05-16_0800,0:02:02.476879
2020-05-16_0900,0:02:02.573206
2020-05-16_1000,0:02:02.232418
2020-05-16_1100,0:02:02.794445
2020-05-16_1200,0:02:02.501041
2020-05-16_1300,0:02:02.405612
2020-05-16_1400,0:02:02.623980
2020-05-16_1500,0:02:02.213276
2020-05-18_1200,0:02:05.496383
2020-05-18_1300,0:02:03.366655
2020-05-18_1700,0:02:04.154174
2020-05-18_1800,0:02:04.864746
2020-05-18_1900,0:02:04.370106
2020-05-18_2000,0:02:05.205585
2020-05-18_2300,0:02:02.642638
2020-05-19_0000,0:02:03.487739
2020-05-19_0200,0:02:02.869879
2020-05-19_0300,0:02:03.678447
2020-05-19_0400,0:02:02.611300
2020-05-19_0500,0:02:02.443740
2020-05-19_0600,0:02:02.184329
2020-05-19_0700,0:02:02.350585
2020-05-20_0100,0:02:12.094247
2020-05-20_0200,0:02:03.465921
2020-05-20_0300,0:02:03.402220
2020-05-20_0400,0:02:02.425649
2020-05-20_0500,0:02:03.301301
2020-05-20_0600,0:02:02.315373
2020-05-20_0700,0:02:02.464038
2020-05-20_0800,0:02:02.974313
2020-05-20_0900,0:02:02.446980
2020-05-20_1000,0:02:02.498502
2020-05-20_1100,0:02:02.383088
2020-05-20_1200,0:02:02.818184
2020-05-20_1300,0:02:02.871760
2020-05-20_1400,0:02:06.644361
2020-05-20_1500,0:02:03.717011
2020-05-20_1600,0:02:02.360082
2020-05-20_1700,0:02:03.462654
2020-05-20_1800,0:02:03.084396
2020-05-22_0100,0:02:03.141442
2020-05-22_0200,0:02:07.183857
2020-05-22_0300,0:02:02.992035
2020-05-22_0400,0:02:02.323082
2020-05-22_0500,0:02:03.363336
2020-05-22_0600,0:02:03.151489
2020-05-22_0700,0:02:02.454899
2020-05-22_0800,0:02:02.695531
2020-05-22_0900,0:02:06.450726
2020-05-22_1000,0:02:03.114561
2020-05-22_1100,0:02:04.695923
2020-05-22_1200,0:02:03.294098
2020-05-22_1300,0:02:03.087133
2020-05-22_1400,0:02:03.720733
2020-05-22_1500,0:02:03.289927
2020-05-22_1600,0:02:03.924702
2020-05-22_1700,0:02:03.046023
2020-05-22_1800,0:02:03.565940
2020-05-23_1400,0:02:02.593974
2020-05-23_1500,0:02:02.959941
2020-05-23_1600,0:02:04.222776
2020-05-24_0000,0:02:05.318299
2020-05-24_0100,0:02:05.491060
2020-05-24_0200,0:02:04.098424
2020-05-24_0300,0:02:03.332698
2020-05-24_0400,0:02:02.579930
2020-05-24_0500,0:02:02.732144
2020-05-24_0600,0:02:02.949776
2020-05-24_0700,0:02:06.310415
2020-05-24_0800,0:02:03.283771
2020-05-24_0900,0:02:04.055932
2020-05-24_1000,0:02:03.491384
2020-05-24_1100,0:02:04.071558
2020-05-24_1200,0:02:02.849681
2020-05-24_1300,0:02:03.485716
2020-05-25_1100,0:02:03.737461
2020-05-25_1200,0:02:03.644780
2020-05-25_1300,0:02:03.949996
2020-05-25_1400,0:02:04.015553
2020-05-25_1500,0:02:03.736741
2020-05-25_1600,0:02:03.352216
2020-05-25_1700,0:02:04.617340
2020-05-25_1800,0:02:02.987070
2020-05-25_1900,0:02:03.442062
2020-05-25_2000,0:02:03.369566
2020-05-25_2100,0:02:02.833372
2020-05-25_2200,0:02:03.515990
2020-05-25_2300,0:02:03.495942
2020-05-26_0000,0:02:02.838485
2020-05-26_0100,0:02:03.415766
2020-05-26_0200,0:02:03.033129
2020-05-26_0300,0:02:02.961094
2020-05-26_0500,0:02:10.311883
2020-05-26_0600,0:02:02.676279
2020-05-26_0700,0:02:03.206766
2020-05-26_0800,0:02:02.824975
2020-05-26_0900,0:02:03.072463
2020-05-26_1000,0:02:03.828425
2020-05-26_1100,0:02:03.248487
2020-05-26_1200,0:02:03.255669
2020-05-26_1300,0:02:03.354953
2020-05-26_1400,0:02:03.122367
2020-05-26_1500,0:02:10.833293
2020-05-26_1600,0:02:03.510796
2020-05-26_1700,0:02:03.894048
2020-05-26_1800,0:02:04.288607
2020-05-26_1900,0:02:03.280556
2020-05-26_2000,0:02:03.197149
2020-05-27_1300,0:02:03.923404
2020-05-27_1400,0:02:03.473092
2020-05-27_1500,0:02:03.620930
2020-05-27_1600,0:02:03.898634
2020-05-27_1700,0:02:04.987383
2020-05-27_1800,0:02:03.302213
2020-05-27_1900,0:02:03.916536
2020-05-27_2000,0:02:03.980823
2020-05-28_1300,0:02:04.586213
2020-05-28_1400,0:02:02.707204
2020-05-28_1500,0:02:02.999219
2020-05-28_1600,0:02:04.376422
2020-05-28_1700,0:02:03.524140
2020-05-29_1200,0:02:04.985292
2020-05-29_1300,0:02:02.471075
2020-05-29_1400,0:02:03.007723
2020-05-29_1500,0:02:11.776799
2020-05-29_1600,0:02:02.860151
2020-05-29_1700,0:02:03.515530
2020-05-29_1800,0:02:05.206091
2020-05-29_1900,0:02:04.225011
2020-05-30_1500,0:02:03.626003
2020-05-30_1600,0:02:02.486662
2020-05-30_1700,0:02:02.728674
2020-05-30_1800,0:02:02.596359
2020-05-30_1900,0:02:02.526731
2020-05-31_1200,0:02:04.016689
2020-05-31_1300,0:02:03.013836
2020-05-31_1400,0:02:03.146726
2020-05-31_1500,0:02:03.507808
2020-05-31_1600,0:02:05.523257
2020-05-31_1700,0:02:03.259244
2020-05-31_1800,0:02:04.167977
2020-06-01_0900,0:02:02.776729
2020-06-01_1000,0:02:03.096778
2020-06-01_1100,0:02:03.251310
2020-06-01_1200,0:02:04.019247
2020-06-01_1300,0:02:04.650171
2020-06-01_1400,0:02:06.321548
2020-06-01_1500,0:02:03.311955
2020-06-01_1600,0:02:03.442514
2020-06-01_1700,0:02:03.681884
2020-06-01_1800,0:02:03.011125
2020-06-01_1900,0:02:09.000365
2020-06-01_2000,0:02:02.894442
2020-06-02_0100,0:02:03.104270
2020-06-02_0200,0:02:02.724100
2020-06-02_0300,0:02:02.550179
2020-06-02_0400,0:02:03.866626
2020-06-02_0500,0:02:03.507710
2020-06-02_0600,0:02:02.638094
2020-06-02_0700,0:02:02.612083
2020-06-02_0800,0:02:02.919395
2020-06-02_0900,0:02:03.924545
2020-06-02_1000,0:02:03.142544
2020-06-02_1100,0:02:02.995185
2020-06-02_1200,0:02:03.116555
2020-06-02_1300,0:02:03.938496
2020-06-02_1400,0:02:05.788162
2020-06-02_1500,0:02:04.873385
2020-06-02_1600,0:02:03.192179
2020-06-02_1700,0:02:03.779668
2020-06-02_1800,0:02:03.053970
2020-06-02_1900,0:02:15.342721
2020-06-02_2000,0:02:02.819646
2020-06-02_2100,0:02:03.646552
2020-06-02_2200,0:02:03.784455
2020-06-03_1600,0:02:09.483322
2020-06-03_1700,0:02:04.478039
2020-06-04_1200,0:02:04.245281
2020-06-04_1300,0:02:03.165907
2020-06-04_1400,0:02:04.794286
2020-06-04_1500,0:02:17.944693
2020-06-04_1600,0:02:03.712705
2020-06-04_1700,0:02:03.677261
2020-06-04_1800,0:02:03.828362
2020-06-04_1900,0:02:03.574460
2020-06-04_2000,0:02:02.715323
2020-06-05_1500,0:02:03.766701
2020-06-05_1600,0:02:05.262898
2020-06-05_1700,0:02:05.337867
2020-06-05_1800,0:02:05.195876
2020-06-05_1900,0:02:03.253883
2020-06-05_2000,0:02:08.893307
2020-06-05_2100,0:02:03.323590
2020-06-05_2200,0:02:03.583027
2020-06-05_2300,0:02:03.420442
2020-06-06_0000,0:02:02.980650
2020-06-06_0100,0:02:07.184030
2020-06-06_0200,0:02:02.599595
2020-06-06_0300,0:02:02.820598
2020-06-06_0400,0:02:02.799648
2020-06-06_0500,0:02:02.785282
2020-06-06_0600,0:02:02.380878
2020-06-06_0700,0:02:02.559482
2020-06-06_0800,0:02:02.949252
2020-06-06_0900,0:02:02.709145
2020-06-06_1000,0:02:03.002382
2020-06-06_1100,0:02:02.841791
2020-06-06_1200,0:02:02.912641
2020-06-06_1300,0:02:03.068516
2020-06-06_1400,0:02:02.697687
2020-06-06_1500,0:02:02.755454
2020-06-06_1600,0:02:02.837163
2020-06-06_1700,0:02:03.326800
2020-06-06_1800,0:02:02.922137
2020-06-06_1900,0:02:04.680522
2020-06-06_2000,0:02:03.922348
2020-06-07_1200,0:02:04.287797
2020-06-07_1300,0:02:03.074489
2020-06-07_1400,0:02:03.053154
2020-06-07_1500,0:02:03.879969
2020-06-07_1600,0:02:03.250445
2020-06-07_1700,0:02:03.230344
2020-06-07_1800,0:02:04.086786
2020-06-07_1900,0:02:03.944651
2020-06-07_2000,0:02:04.198069
2020-06-07_2100,0:02:04.119821
2020-06-08_1300,0:02:03.705796
2020-06-08_1400,0:02:03.772041
2020-06-08_1500,0:02:09.486245
2020-06-08_1600,0:02:03.503201
2020-06-08_1700,0:02:04.245460
2020-06-08_1800,0:02:04.280996
2020-06-08_1900,0:02:03.166029
2020-06-10_1800,0:02:04.020213
2020-06-10_1900,0:02:06.103031
2020-06-11_0000,0:02:03.984372
2020-06-11_0100,0:02:02.653526
2020-06-11_0200,0:02:04.234306
2020-06-11_0300,0:02:02.151316
2020-06-11_0400,0:02:02.745596
2020-06-11_0500,0:02:03.426383
2020-06-11_0600,0:02:03.170191
2020-06-11_0700,0:02:02.865651
2020-06-11_0800,0:02:02.714770
2020-06-11_0900,0:02:03.761290
2020-06-11_1000,0:02:02.710963
2020-06-11_1100,0:02:03.233349
2020-06-11_1200,0:02:13.360078
2020-06-11_1300,0:02:02.842412
2020-06-11_1400,0:02:04.706685
2020-06-11_1500,0:02:08.749721
2020-06-11_1600,0:02:03.443941
2020-06-11_1700,0:02:08.327362
2020-06-11_1800,0:02:03.292690
2020-06-11_1900,0:02:02.710007
2020-06-11_2000,0:02:03.314354
2020-06-12_0100,0:02:02.738892
2020-06-12_0200,0:02:03.811274
2020-06-12_0300,0:02:03.003049
2020-06-12_0400,0:02:02.700436
2020-06-12_0500,0:02:02.680358
2020-06-12_0600,0:02:02.814054
2020-06-12_0700,0:02:02.721032
2020-06-12_0800,0:02:02.273511
2020-06-12_0900,0:02:03.006422
2020-06-12_1000,0:02:03.497627
2020-06-12_1100,0:02:02.914872
2020-06-12_1200,0:02:04.292966
2020-06-12_1300,0:02:11.024459
2020-06-13_0100,0:02:03.248898
2020-06-13_0200,0:02:12.952592
2020-06-13_0300,0:02:03.277713
2020-06-13_0400,0:02:03.358525
2020-06-13_0500,0:02:03.410929
2020-06-13_0600,0:02:02.248660
2020-06-13_0700,0:02:10.174601
2020-06-13_0800,0:02:02.718004
2020-06-13_0900,0:02:02.925384
2020-06-13_1000,0:02:03.101326
2020-06-13_1100,0:02:02.926721
2020-06-13_1200,0:02:03.723478
2020-06-17_1300,0:02:03.551578
2020-06-18_0100,0:02:02.336321
2020-06-18_0200,0:02:02.662428
2020-06-18_0300,0:02:03.595625
2020-06-18_0400,0:02:02.327026
2020-06-18_0500,0:02:02.340455
2020-06-18_0600,0:02:02.576149
2020-06-18_0700,0:02:02.459140
2020-06-18_0800,0:02:03.051304
2020-06-18_0900,0:02:03.016972
2020-06-18_1000,0:02:03.107602
2020-06-18_1100,0:02:02.783134
2020-06-18_1200,0:02:03.744244
2020-06-18_1300,0:02:03.202966
2020-06-18_1400,0:02:04.285098
2020-06-18_1500,0:02:03.496894
2020-06-18_1600,0:02:04.446526
2020-06-18_1700,0:02:03.684967
2020-06-18_1800,0:02:02.911494
2020-06-18_1900,0:02:03.148100
2020-06-18_2000,0:02:03.581893
2020-06-18_2300,0:02:04.175701
2020-06-19_0000,0:02:03.259941
2020-06-19_0100,0:02:02.935186
2020-06-19_0200,0:02:03.323315
2020-06-19_0300,0:02:03.333180
2020-06-19_0400,0:02:03.328394
2020-06-19_0500,0:02:03.236543
2020-06-19_0600,0:02:02.093689
2020-06-19_0700,0:02:02.468221
2020-06-19_0800,0:02:02.848985
2020-06-19_0900,0:02:03.111126
2020-06-19_1000,0:02:02.867820
2020-06-19_1100,0:02:03.540507
2020-06-19_1200,0:02:03.211337
2020-06-19_1300,0:02:03.516992
2020-06-19_1400,0:02:02.433455
2020-06-19_1500,0:02:03.349712
2020-06-19_1600,0:02:03.131158
2020-06-19_1700,0:02:02.907064
2020-06-19_1800,0:02:03.420561
2020-06-19_1900,0:02:02.751835
2020-06-19_2000,0:02:03.154494
2020-06-19_2100,0:02:02.524838
2020-06-19_2200,0:02:02.911164
2020-06-19_2300,0:02:02.684076
2020-06-20_0000,0:02:02.351884
2020-06-20_0100,0:02:02.345531
2020-06-20_0200,0:02:02.604012
2020-06-20_0300,0:02:02.805968
2020-06-20_0400,0:02:02.704848
2020-06-20_0500,0:02:02.603681
2020-06-20_0600,0:02:02.270310
2020-06-20_0700,0:02:02.310319
2020-06-20_0800,0:02:02.798624
2020-06-20_0900,0:02:02.888213
2020-06-20_1000,0:02:03.125459
2020-06-20_1100,0:02:03.004046
2020-06-20_1200,0:02:02.517111
2020-06-20_1300,0:02:02.905141
2020-06-20_1400,0:02:03.371066
2020-06-20_1500,0:02:03.176962
2020-06-20_1600,0:02:02.910448
2020-06-20_1700,0:02:03.099773
2020-06-20_1800,0:02:03.501540
2020-06-20_1900,0:02:03.066338
2020-06-20_2000,0:02:02.954047
2020-06-20_2100,0:02:03.235548
2020-06-20_2200,0:02:04.091833
2020-06-20_2300,0:02:02.796497
2020-06-21_0000,0:02:02.796131
2020-06-21_0100,0:02:02.791390
2020-06-21_0200,0:02:02.888751
2020-06-21_0300,0:02:02.844879
2020-06-21_0400,0:02:02.964990
2020-06-21_0500,0:02:02.528398
2020-06-21_0600,0:02:02.681893
2020-06-21_0700,0:02:02.550878
2020-06-21_0800,0:02:02.375744
2020-06-21_0900,0:02:03.010117
2020-06-21_1000,0:02:02.981276
2020-06-21_1100,0:02:02.845442
2020-06-22_0200,0:02:03.519617
2020-06-22_0300,0:02:03.352859
2020-06-22_0400,0:02:03.083348
2020-06-22_0500,0:02:03.355609
2020-06-22_0600,0:02:03.080836
2020-06-22_0700,0:02:03.224182
2020-06-22_0800,0:02:03.570147
2020-06-22_0900,0:02:03.388243
2020-06-22_1000,0:02:03.068870
2020-06-22_1100,0:02:03.369306
2020-06-22_1200,0:02:02.863902
2020-06-22_1300,0:02:03.225695
2020-06-22_1400,0:02:09.137770
2020-06-22_1500,0:02:02.712730
2020-06-22_1600,0:02:03.530025
2020-06-22_1700,0:02:03.162732
2020-06-22_1800,0:02:03.550866
2020-06-22_1900,0:02:04.294072
2020-06-24_1300,0:02:03.272044
2020-06-26_0800,0:02:02.370313
2020-06-26_0900,0:02:02.552949
2020-06-26_1000,0:02:03.287549
2020-06-26_1100,0:02:03.158948
2020-06-26_1200,0:02:03.189542
2020-06-26_1300,0:02:03.335759
2020-06-26_1400,0:02:03.401456
2020-06-26_1500,0:02:03.197006
2020-06-26_1600,0:02:02.473452
2020-06-26_1700,0:02:03.385118
2020-06-26_1800,0:02:04.247687
2020-06-26_1900,0:02:03.451321
2020-06-26_2000,0:02:03.629191
2020-06-26_2100,0:02:03.142514
2020-06-26_2200,0:02:03.307124
2020-06-26_2300,0:02:03.876395
2020-06-27_0000,0:02:03.491226
2020-06-27_0100,0:02:02.723083
2020-06-27_0200,0:02:02.736516
2020-06-27_0300,0:02:02.691208
2020-06-27_0400,0:02:03.386104
2020-06-27_0500,0:02:03.086768
2020-06-27_0600,0:02:03.065734
2020-06-27_0700,0:02:03.018640
2020-06-27_0800,0:02:02.668259
2020-06-27_0900,0:02:03.477520
2020-06-27_1000,0:02:04.280653
2020-06-27_1100,0:02:03.283368
2020-06-27_1200,0:02:02.797055
2020-06-27_1300,0:02:03.088511
2020-06-27_1400,0:02:03.485964
2020-06-27_1500,0:02:03.502773
2020-06-27_1600,0:02:03.106144
2020-06-27_1700,0:02:03.073363
2020-06-27_1800,0:02:03.575339
2020-06-27_1900,0:02:02.667554
2020-06-27_2000,0:02:03.226608
2020-06-27_2100,0:02:02.812825
2020-06-27_2200,0:02:03.792227
2020-06-27_2300,0:02:03.330571
2020-06-28_0000,0:02:02.753537
2020-06-28_0100,0:02:03.619209
2020-06-28_0200,0:02:02.913365
2020-06-28_0300,0:02:02.940397
2020-06-28_0400,0:02:02.528149
2020-06-28_0500,0:02:02.022810
2020-06-28_0600,0:02:02.238923
2020-06-28_0700,0:02:02.851436
2020-06-28_0800,0:02:02.180364
2020-06-28_0900,0:02:03.254448
2020-06-28_1000,0:02:03.301808
2020-06-29_1200,0:02:03.355588
2020-06-29_1300,0:02:04.310603
2020-06-29_1400,0:02:03.848065
2020-06-29_1500,0:02:03.342891
2020-06-29_1600,0:02:03.343663
2020-06-29_1700,0:02:03.585665
2020-06-29_1800,0:02:13.299461
2020-06-29_1900,0:02:02.999174
2020-06-29_2000,0:02:02.586433
2020-06-30_1300,0:02:02.868217
2020-06-30_1400,0:02:02.864034
2020-06-30_1500,0:02:02.779993
2020-06-30_1600,0:02:03.458654
2020-06-30_1700,0:02:03.112241
2020-06-30_1800,0:02:03.294692
2020-06-30_1900,0:02:02.919523
2020-06-30_2000,0:02:03.106349
2020-07-01_1300,0:02:04.156370
2020-07-01_1400,0:02:02.907964
2020-07-01_1500,0:02:03.550355
2020-07-01_1600,0:02:03.435317
2020-07-01_1700,0:02:03.688899
2020-07-01_1800,0:02:04.014924
2020-07-01_1900,0:02:14.704946
2020-07-01_2000,0:02:04.043492
2020-07-03_1700,0:02:04.735302
2020-07-03_1800,0:02:03.800805
2020-07-11_2300,0:02:02.996469
2020-07-12_0000,0:02:02.678942
2020-07-12_0100,0:02:02.769428
2020-07-12_0200,0:02:02.592457
2020-07-12_0300,0:02:02.643023
2020-07-12_0400,0:02:02.433418
2020-07-12_0500,0:02:02.552625
2020-07-12_0600,0:02:02.559895
2020-07-12_0700,0:02:02.876158
2020-07-12_0800,0:02:02.659564
2020-07-12_0900,0:02:02.743587
2020-07-12_1000,0:02:03.008342
2020-07-12_1100,0:02:03.250885
2020-07-12_1200,0:02:03.029200
2020-07-12_1300,0:02:03.025943
2020-07-12_1400,0:02:03.608603
2020-07-12_1500,0:02:02.801362
2020-07-12_1600,0:02:03.399713
2020-07-12_1700,0:02:03.636178
2020-07-12_1800,0:02:02.671362
2020-07-12_1900,0:02:03.504951
2020-07-12_2000,0:02:03.069395
2020-07-12_2100,0:02:02.626023
2020-07-12_2200,0:02:02.972669
2020-07-13_0200,0:02:03.101527
2020-07-13_0300,0:02:03.634329
2020-07-13_0400,0:02:02.451472
2020-07-13_0500,0:02:02.238106
2020-07-13_0600,0:02:02.747856
2020-07-13_0700,0:02:02.123846
2020-07-13_0800,0:02:03.906278
2020-07-13_0900,0:02:03.004926
2020-07-13_1000,0:02:04.185523
2020-07-13_1100,0:02:07.012379
2020-07-13_1200,0:02:03.584053
2020-07-14_0200,0:02:06.905286
2020-07-14_0300,0:02:02.960298
2020-07-14_0400,0:02:03.110128
2020-07-14_0500,0:02:02.677961
2020-07-14_0600,0:02:02.466761
2020-07-14_0700,0:02:03.072877
2020-07-14_0800,0:02:03.484254
2020-07-14_0900,0:02:02.818872
2020-07-14_1000,0:02:03.248871
2020-07-14_1100,0:02:02.737032
2020-07-14_1200,0:02:03.236106
2020-07-14_1300,0:02:02.880421
2020-07-14_1400,0:02:03.780991
2020-07-14_1500,0:02:03.193962
2020-07-14_1600,0:02:03.148927
2020-07-14_1700,0:02:03.387075
2020-07-14_1800,0:02:03.758171
2020-07-14_1900,0:02:03.233777
2020-07-14_2000,0:02:02.813684
2020-07-14_2100,0:02:02.747656
2020-07-14_2200,0:02:03.006426
2020-07-14_2300,0:02:03.655753
2020-07-20_0300,0:02:02.577289
2020-07-20_0400,0:02:02.769546
2020-07-20_0500,0:02:02.182338
2020-07-20_0600,0:02:02.360761
2020-07-20_0700,0:02:02.674952
2020-07-20_0800,0:02:03.742986
2020-07-20_0900,0:02:02.693528
2020-07-20_1000,0:02:03.926121
2020-07-20_1100,0:02:03.261505
2020-07-20_1200,0:02:03.733337
2020-07-20_1300,0:02:03.261720
2020-07-20_1400,0:02:03.172757
2020-07-20_1500,0:02:03.051737
2020-07-20_1600,0:02:03.300270
2020-07-20_1700,0:02:03.381130
2020-07-20_1800,0:02:02.683699
2020-07-20_1900,0:02:03.454285
2020-07-20_2000,0:02:02.797250
2020-07-21_0100,0:02:03.017767
2020-07-21_0200,0:02:02.735076
2020-07-21_0300,0:02:02.600982
2020-07-21_0400,0:02:02.487680
2020-07-21_0500,0:02:02.401562
2020-07-21_0600,0:02:06.786640
2020-07-21_0700,0:02:02.725758
2020-07-21_0800,0:02:02.601822
2020-07-21_0900,0:02:02.649940
2020-07-21_1000,0:02:03.236970
2020-07-21_1100,0:02:03.283793
2020-07-21_1200,0:02:03.205561
2020-07-21_1300,0:02:02.838431
